Player,Nation,Pos,Squad,Comp,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Rominigue Kouamé,MLI,MF,Troyes,Ligue 1,25,1996,32,31,"2,661",29.6,1,1,2,1,0,0,9,0,1.4,1.4,2.1,3.5,59,169,36,0.03,0.03,0.07,0.03,0.07,0.05,0.07,0.12,0.05,0.12
Tomáš Koubek,CZE,GK,Augsburg,Bundesliga,29,1992,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kalidou Koulibaly,SEN,DF,Chelsea,Premier League,31,1991,23,20,"1,800",20.0,2,1,3,2,0,0,7,1,0.9,0.9,0.4,1.4,10,81,4,0.10,0.05,0.15,0.10,0.15,0.05,0.02,0.07,0.05,0.07
Jules Koundé,FRA,DF,Barcelona,La Liga,23,1998,29,28,"2,426",27.0,1,3,4,1,0,0,2,0,1.1,1.1,2.8,3.9,58,185,61,0.04,0.11,0.15,0.04,0.15,0.04,0.10,0.15,0.04,0.15
Boubakar Kouyaté,MLI,DF,Montpellier,Ligue 1,25,1997,15,15,"1,256",14.0,0,0,0,0,0,0,5,0,0.7,0.7,0.1,0.8,3,27,1,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
Cheikhou Kouyaté,SEN,MF,Nott'ham Forest,Premier League,32,1989,21,10,882,9.8,1,0,1,1,0,0,3,0,0.4,0.4,0.7,1.1,7,19,14,0.10,0.00,0.10,0.10,0.10,0.04,0.07,0.11,0.04,0.11
Mateo Kovačić,CRO,MF,Chelsea,Premier League,28,1994,27,17,"1,707",19.0,1,2,3,1,0,0,8,0,1.8,1.8,2.1,3.9,37,153,30,0.05,0.11,0.16,0.05,0.16,0.09,0.11,0.20,0.09,0.20
Viktor Kovalenko,UKR,MF,Spezia,Serie A,26,1996,18,7,548,6.1,0,0,0,0,0,0,1,0,1.6,1.6,0.6,2.2,4,22,28,0.00,0.00,0.00,0.00,0.00,0.26,0.09,0.36,0.26,0.36
Soichiro Kozuki,JPN,"FW,MF",Schalke 04,Bundesliga,21,2000,5,5,379,4.2,1,0,1,1,0,0,1,0,1.1,1.1,0.3,1.4,15,10,37,0.24,0.00,0.24,0.24,0.24,0.26,0.08,0.33,0.26,0.33
Emil Krafth,SWE,DF,Newcastle Utd,Premier League,27,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alex Král,CZE,MF,Schalke 04,Bundesliga,24,1998,29,26,"2,357",26.2,0,0,0,0,0,0,3,0,1.5,1.5,0.7,2.2,41,100,70,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.08,0.06,0.08
Andrej Kramarić,CRO,"MF,FW",Hoffenheim,Bundesliga,31,1991,32,26,"2,386",26.5,12,4,16,8,4,6,3,0,13.2,8.5,2.2,10.7,49,100,191,0.45,0.15,0.60,0.30,0.45,0.50,0.08,0.58,0.32,0.40
Christoph Kramer,GER,MF,Gladbach,Bundesliga,31,1991,29,27,"2,222",24.7,0,0,0,0,0,0,4,0,0.4,0.4,2.0,2.4,26,79,60,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.10,0.01,0.10
Tom Krauß,GER,MF,Schalke 04,Bundesliga,21,2001,32,31,"2,514",27.9,2,0,2,2,0,0,8,0,2.2,2.2,0.9,3.1,35,86,38,0.07,0.00,0.07,0.07,0.07,0.08,0.03,0.11,0.08,0.11
Rasmus Kristensen,DEN,DF,Leeds United,Premier League,25,1997,26,21,"1,960",21.8,3,1,4,3,0,0,4,0,0.8,0.8,1.0,1.9,15,89,70,0.14,0.05,0.18,0.14,0.18,0.04,0.05,0.09,0.04,0.09
Julian Kristoffersen,NOR,FW,Salernitana,Serie A,25,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Raimonds Krollis,LVA,"FW,DF",Spezia,Serie A,20,2001,4,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,4,0.00,0.00,0.00,0.00,0.00,0.24,0.06,0.31,0.24,0.31
Toni Kroos,GER,MF,Real Madrid,La Liga,32,1990,30,25,"2,155",23.9,2,4,6,2,0,0,2,1,1.4,1.4,4.4,5.9,51,319,38,0.08,0.17,0.25,0.08,0.25,0.06,0.19,0.24,0.06,0.24
Rade Krunić,BIH,MF,Milan,Serie A,28,1993,23,18,"1,657",18.4,0,1,1,0,0,0,8,0,1.1,1.1,1.1,2.2,31,73,21,0.00,0.05,0.05,0.00,0.05,0.06,0.06,0.12,0.06,0.12
Max Kruse,GER,"MF,FW",Wolfsburg,Bundesliga,34,1988,5,2,272,3.0,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.9,4,7,30,0.00,0.00,0.00,0.00,0.00,0.25,0.05,0.29,0.25,0.29
Lukas Kübler,GER,DF,Freiburg,Bundesliga,29,1992,22,19,"1,639",18.2,2,1,3,2,0,0,1,0,0.9,0.9,0.4,1.3,11,57,50,0.11,0.05,0.16,0.11,0.16,0.05,0.02,0.07,0.05,0.07
Takefusa Kubo,JPN,"FW,MF",Real Sociedad,La Liga,21,2001,35,29,"2,439",27.1,9,4,13,9,0,0,3,0,5.9,5.9,6.0,11.9,117,81,239,0.33,0.15,0.48,0.33,0.48,0.22,0.22,0.44,0.22,0.44
Dejan Kulusevski,SWE,"MF,FW",Tottenham,Premier League,22,2000,30,23,"2,067",23.0,2,7,9,2,0,0,2,0,2.5,2.5,4.6,7.2,87,67,195,0.09,0.30,0.39,0.09,0.39,0.11,0.20,0.31,0.11,0.31
Sael Kumbedi,FRA,DF,Lyon,Ligue 1,17,2005,20,14,"1,320",14.7,0,2,2,0,0,0,8,0,0.4,0.4,1.2,1.7,16,40,84,0.00,0.14,0.14,0.00,0.14,0.03,0.09,0.11,0.03,0.11
Marash Kumbulla,ALB,DF,Roma,Serie A,22,2000,7,5,259,2.9,0,0,0,0,0,0,1,1,0.0,0.0,0.1,0.1,2,8,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
Pierre Kunde,CMR,"MF,FW",Bochum,Bundesliga,27,1995,12,3,377,4.2,1,0,1,1,0,0,0,0,0.3,0.3,0.2,0.5,6,16,1,0.24,0.00,0.24,0.24,0.24,0.08,0.05,0.13,0.08,0.13
Alou Kuol,AUS,FW,Stuttgart,Bundesliga,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Layvin Kurzawa,FRA,DF,Fulham,Premier League,29,1992,3,2,135,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Khvicha Kvaratskhelia,GEO,FW,Napoli,Serie A,21,2001,34,30,"2,518",28.0,12,10,22,10,2,2,1,0,8.2,6.6,7.7,14.2,139,91,291,0.43,0.36,0.79,0.36,0.71,0.29,0.27,0.56,0.23,0.51
Grejohn Kyei,FRA,FW,Clermont Foot,Ligue 1,26,1995,37,26,"2,232",24.8,10,3,13,6,4,6,3,0,11.7,7.0,1.6,8.6,27,37,160,0.40,0.12,0.52,0.24,0.36,0.47,0.06,0.54,0.28,0.34
Daniel Kyereh,GHA,"MF,FW",Freiburg,Bundesliga,26,1996,12,7,559,6.2,2,0,2,2,0,0,2,0,2.2,2.2,0.3,2.5,5,11,24,0.32,0.00,0.32,0.32,0.32,0.36,0.04,0.40,0.36,0.40
Giorgos Kyriakopoulos,GRE,"DF,FW",Bologna,Serie A,26,1996,12,8,704,7.8,0,2,2,0,0,0,2,0,0.2,0.2,0.8,1.0,21,23,50,0.00,0.26,0.26,0.00,0.26,0.03,0.10,0.13,0.03,0.13
Giorgos Kyriakopoulos,GRE,"FW,DF",Sassuolo,Serie A,26,1996,12,9,766,8.5,1,1,2,1,0,0,3,0,1.1,1.1,1.4,2.5,17,32,46,0.12,0.12,0.23,0.12,0.23,0.13,0.17,0.29,0.13,0.29
César de la Hoz,ESP,MF,Almería,La Liga,30,1992,25,18,"1,673",18.6,1,0,1,1,0,0,6,0,0.4,0.4,0.9,1.3,3,49,6,0.05,0.00,0.05,0.05,0.05,0.02,0.05,0.07,0.02,0.07
Luca de la Torre,USA,MF,Celta Vigo,La Liga,24,1998,28,16,"1,481",16.5,0,2,2,0,0,0,6,0,1.1,1.1,1.3,2.4,55,62,73,0.00,0.12,0.12,0.00,0.12,0.06,0.08,0.15,0.06,0.15
Rémy Labeau Lascary,GLP,"FW,MF",Lens,Ligue 1,19,2003,10,0,123,1.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,3,3,16,0.00,0.00,0.00,0.00,0.00,0.28,0.03,0.32,0.28,0.32
Gaëtan Laborde,FRA,FW,Nice,Ligue 1,28,1994,33,28,"2,506",27.8,13,3,16,13,0,1,0,0,11.8,11.0,5.8,16.9,54,53,196,0.47,0.11,0.57,0.47,0.57,0.42,0.21,0.63,0.40,0.61
Gaëtan Laborde,FRA,FW,Rennes,Ligue 1,28,1994,4,3,249,2.8,2,0,2,2,0,0,0,0,1.7,1.7,0.2,1.9,8,5,20,0.72,0.00,0.72,0.72,0.72,0.62,0.07,0.69,0.62,0.69
Alexandre Lacazette,FRA,FW,Lyon,Ligue 1,31,1991,35,34,"2,929",32.5,27,5,32,21,6,8,3,0,24.2,17.9,5.4,23.2,40,108,227,0.83,0.15,0.98,0.65,0.80,0.74,0.16,0.91,0.55,0.71
Qazim Laçi,ALB,MF,Ajaccio,Ligue 1,26,1996,9,2,212,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,24,4,0.00,0.00,0.00,0.00,0.00,0.06,0.08,0.15,0.06,0.15
Maxence Lacroix,FRA,DF,Wolfsburg,Bundesliga,22,2000,24,18,"1,627",18.1,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,15,83,4,0.06,0.00,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04
Alban Lafont,FRA,GK,Nantes,Ligue 1,23,1999,37,37,"3,329",37.0,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Aïssa Laïdouni,TUN,MF,Union Berlin,Bundesliga,25,1996,14,11,871,9.7,2,0,2,2,0,0,4,0,0.8,0.8,0.9,1.7,10,40,25,0.21,0.00,0.21,0.21,0.21,0.09,0.09,0.18,0.09,0.18
Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,25,1997,21,17,"1,468",16.3,3,0,3,3,0,0,8,0,2.4,2.4,2.3,4.7,51,93,52,0.18,0.00,0.18,0.18,0.18,0.15,0.14,0.29,0.15,0.29
Stefan Lainer,AUT,DF,Gladbach,Bundesliga,29,1992,17,9,817,9.1,0,0,0,0,0,0,2,0,0.8,0.8,1.2,2.0,23,45,39,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.22,0.09,0.22
Kenny Lala,MAD,DF,Brest,Ligue 1,30,1991,17,16,"1,417",15.7,0,2,2,0,0,0,4,0,0.4,0.4,2.0,2.4,24,61,30,0.00,0.13,0.13,0.00,0.13,0.02,0.12,0.15,0.02,0.15
Adam Lallana,ENG,"MF,FW",Brighton,Premier League,34,1988,16,12,722,8.0,2,1,3,2,0,0,0,0,0.9,0.9,1.0,1.9,10,33,43,0.25,0.12,0.37,0.25,0.37,0.11,0.12,0.23,0.11,0.23
Vassilis Lambropoulos,GRE,DF,Bochum,Bundesliga,32,1990,15,7,627,7.0,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.6,1,26,0,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Érik Lamela,ARG,"FW,MF",Sevilla,La Liga,30,1992,32,20,"1,844",20.5,6,0,6,6,0,0,10,1,5.3,5.3,1.4,6.7,66,69,162,0.29,0.00,0.29,0.29,0.29,0.26,0.07,0.33,0.26,0.33
Mohamed Lamine Bayo,GUI,"FW,MF",Lille,Ligue 1,24,1998,27,6,651,7.2,4,1,5,4,0,0,1,0,3.2,3.2,1.8,5.0,8,5,48,0.55,0.14,0.69,0.55,0.69,0.45,0.25,0.69,0.45,0.69
Sam Lammers,NED,FW,Sampdoria,Serie A,25,1997,19,13,"1,100",12.2,1,1,2,1,0,0,1,0,2.5,2.5,1.2,3.7,17,19,65,0.08,0.08,0.16,0.08,0.16,0.20,0.10,0.30,0.20,0.30
Sam Lammers,NED,FW,Empoli,Serie A,25,1997,14,10,883,9.8,1,1,2,1,0,0,0,0,2.3,2.3,0.7,2.9,9,19,67,0.10,0.10,0.20,0.10,0.20,0.23,0.07,0.30,0.23,0.30
Tariq Lamptey,GHA,DF,Brighton,Premier League,21,2000,20,3,453,5.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,28,26,58,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
Manuel Lanzini,ARG,"MF,FW",West Ham,Premier League,29,1993,10,2,252,2.8,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,2,19,6,0.36,0.00,0.36,0.36,0.36,0.19,0.06,0.25,0.19,0.25
Aymeric Laporte,ESP,DF,Manchester City,Premier League,28,1994,12,11,993,11.0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,30,85,11,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
Julien Laporte,FRA,DF,Lorient,Ligue 1,28,1993,20,19,"1,654",18.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,4,41,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Cyle Larin,CAN,FW,Valladolid,La Liga,27,1995,19,16,"1,469",16.3,8,3,11,6,2,2,4,0,7.5,5.9,2.6,8.5,25,17,72,0.49,0.18,0.67,0.37,0.55,0.46,0.16,0.62,0.36,0.52
Juan Larios,ESP,DF,Southampton,Premier League,18,2004,5,2,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Yasser Larouci,ALG,"DF,MF",Troyes,Ligue 1,21,2001,30,21,"1,797",20.0,1,1,2,1,0,0,1,0,0.5,0.5,1.6,2.2,72,63,113,0.05,0.05,0.10,0.05,0.10,0.03,0.08,0.11,0.03,0.11
Jordan Larsson,SWE,"FW,MF",Schalke 04,Bundesliga,25,1997,11,5,463,5.1,0,0,0,0,0,0,0,0,1.2,1.2,0.4,1.7,5,12,29,0.00,0.00,0.00,0.00,0.00,0.24,0.09,0.32,0.24,0.32
Kevin Lasagna,ITA,"FW,MF",Hellas Verona,Serie A,29,1992,26,17,"1,572",17.5,1,2,3,1,0,0,2,0,6.0,6.0,1.7,7.7,36,19,105,0.06,0.11,0.17,0.06,0.17,0.35,0.09,0.44,0.35,0.44
Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,28,1993,7,2,218,2.4,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Juanmi Latasa,ESP,FW,Getafe,La Liga,21,2001,18,2,448,5.0,1,0,1,1,0,0,2,0,1.1,1.1,0.6,1.7,0,19,33,0.20,0.00,0.20,0.20,0.20,0.22,0.12,0.34,0.22,0.34
Toni Lato,ESP,"DF,MF",Valencia,La Liga,24,1997,24,9,914,10.2,1,0,1,1,0,0,1,0,0.8,0.8,0.9,1.8,18,40,47,0.10,0.00,0.10,0.10,0.10,0.08,0.09,0.18,0.08,0.18
Danny Latza,GER,MF,Schalke 04,Bundesliga,32,1989,20,8,853,9.5,0,1,1,0,0,0,2,0,0.9,0.9,0.2,1.1,11,33,15,0.00,0.11,0.11,0.00,0.11,0.10,0.02,0.12,0.09,0.12
Armand Lauriente,FRA,FW,Sassuolo,Serie A,23,1998,28,27,"2,175",24.2,7,6,13,6,1,1,10,1,4.7,3.9,6.2,10.1,127,90,263,0.29,0.25,0.54,0.25,0.50,0.19,0.26,0.45,0.16,0.42
Armand Lauriente,FRA,FW,Lorient,Ligue 1,23,1998,3,3,266,3.0,1,0,1,1,0,0,0,0,1.8,1.8,1.1,2.9,14,14,21,0.34,0.00,0.34,0.34,0.34,0.60,0.38,0.98,0.60,0.98
Roméo Lavia,BEL,MF,Southampton,Premier League,18,2004,29,26,"2,221",24.7,1,0,1,1,0,0,9,0,0.4,0.4,0.6,1.0,22,102,14,0.04,0.00,0.04,0.04,0.04,0.02,0.03,0.04,0.02,0.04
Lázaro,BRA,"FW,MF",Almería,La Liga,20,2002,19,7,716,8.0,6,0,6,6,0,0,1,0,4.0,4.0,0.8,4.8,23,26,59,0.75,0.00,0.75,0.75,0.75,0.50,0.10,0.60,0.50,0.60
Valentino Lazaro,AUT,DF,Torino,Serie A,26,1996,23,15,"1,373",15.3,0,3,3,0,0,0,4,0,0.4,0.4,2.7,3.1,44,74,84,0.00,0.20,0.20,0.00,0.20,0.03,0.18,0.21,0.03,0.21
Marko Lazetić,SRB,FW,Milan,Serie A,18,2004,1,0,9,0.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.63,0.63,0.63
Darko Lazović,SRB,"MF,DF",Hellas Verona,Serie A,31,1990,30,27,"2,242",24.9,4,5,9,4,0,0,0,0,3.6,3.6,6.4,10.0,72,81,167,0.16,0.20,0.36,0.16,0.36,0.14,0.26,0.40,0.14,0.40
Manuel Lazzari,ITA,DF,Lazio,Serie A,28,1993,28,22,"1,879",20.9,0,0,0,0,0,0,8,0,0.3,0.3,0.7,1.0,98,64,74,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
Théo Le Bris,FRA,"MF,DF",Lorient,Ligue 1,19,2002,27,15,"1,452",16.1,2,2,4,2,0,0,0,0,1.1,1.1,1.2,2.3,51,47,103,0.12,0.12,0.25,0.12,0.25,0.07,0.07,0.14,0.07,0.14
Julien Le Cardinal,FRA,DF,Lens,Ligue 1,24,1997,8,2,165,1.8,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1.2,4,8,13,0.00,0.00,0.00,0.00,0.00,0.31,0.35,0.66,0.31,0.66
Jérémy Le Douaron,FRA,"MF,FW",Brest,Ligue 1,24,1998,32,24,"2,071",23.0,10,3,13,10,0,0,1,0,8.4,8.4,1.7,10.2,38,31,132,0.43,0.13,0.56,0.43,0.56,0.37,0.08,0.44,0.37,0.44
Enzo Le Fée,FRA,MF,Lorient,Ligue 1,22,2000,35,35,"3,028",33.6,5,6,11,5,0,0,5,0,3.5,3.5,6.8,10.3,96,218,105,0.15,0.18,0.33,0.15,0.33,0.11,0.20,0.31,0.11,0.31
Vincent Le Goff,FRA,DF,Lorient,Ligue 1,32,1989,37,37,"3,330",37.0,0,0,0,0,0,0,1,0,1.2,1.2,0.7,1.8,69,178,84,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
Maxime Le Marchand,FRA,DF,Strasbourg,Ligue 1,32,1989,26,23,"2,015",22.4,0,0,0,0,0,0,6,1,0.6,0.6,0.3,0.9,10,90,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Robin Le Normand,ESP,DF,Real Sociedad,La Liga,25,1996,33,31,"2,796",31.1,0,0,0,0,0,0,6,0,1.0,1.0,0.1,1.0,26,122,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Rafael Leão,POR,"FW,MF",Milan,Serie A,23,1999,35,28,"2,421",26.9,15,8,23,15,0,0,7,1,10.8,10.8,7.0,17.9,136,122,235,0.56,0.30,0.86,0.56,0.86,0.40,0.26,0.66,0.40,0.66
Paolo Lebas,FRA,MF,Ajaccio,Ligue 1,19,2003,1,0,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jean-Louis Leca,FRA,GK,Lens,Ligue 1,36,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Benjamin Lecomte,FRA,GK,Espanyol,La Liga,31,1991,10,10,899,10.0,0,0,0,0,0,0,1,1,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,31,1991,19,19,"1,710",19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jeremías Ledesma,ARG,GK,Cádiz,La Liga,29,1993,34,34,"3,060",34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pierre Lees-Melou,FRA,MF,Brest,Ligue 1,29,1993,32,32,"2,767",30.7,5,5,10,5,0,0,10,1,2.1,2.1,2.3,4.4,33,179,45,0.16,0.16,0.33,0.16,0.33,0.07,0.08,0.14,0.07,0.14
Diogo Leite,POR,DF,Union Berlin,Bundesliga,23,1999,28,26,"2,254",25.0,0,1,1,0,0,0,6,1,0.8,0.8,0.4,1.2,19,111,14,0.00,0.04,0.04,0.00,0.04,0.03,0.01,0.05,0.03,0.05
Maxim Leitsch,GER,DF,Mainz 05,Bundesliga,24,1998,9,7,663,7.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,25,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03
Florian Lejeune,FRA,DF,Rayo Vallecano,La Liga,31,1991,31,31,"2,565",28.5,4,0,4,4,0,0,6,3,2.8,2.8,0.3,3.1,8,80,3,0.14,0.00,0.14,0.14,0.14,0.10,0.01,0.11,0.10,0.11
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,29,1993,20,14,"1,321",14.7,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.9,42,64,59,0.00,0.07,0.07,0.00,0.07,0.02,0.05,0.06,0.02,0.06
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,26,1995,27,17,"1,252",13.9,1,3,4,1,0,0,1,0,0.9,0.9,1.9,2.9,36,80,79,0.07,0.22,0.29,0.07,0.29,0.07,0.14,0.21,0.07,0.21
Félix Lemaréchal,FRA,MF,Brest,Ligue 1,18,2003,13,2,288,3.2,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,5,14,9,0.00,0.00,0.00,0.00,0.00,0.02,0.16,0.19,0.02,0.19
Dexter Lembikisa,JAM,DF,Wolves,Premier League,18,2003,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mario Lemina,GAB,MF,Wolves,Premier League,28,1993,19,17,"1,299",14.4,0,1,1,0,0,0,4,1,0.3,0.3,0.3,0.6,6,42,9,0.00,0.07,0.07,0.00,0.07,0.02,0.02,0.04,0.02,0.04
Mario Lemina,GAB,"MF,DF",Nice,Ligue 1,28,1993,14,11,838,9.3,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.4,14,46,10,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Tim Lemperle,GER,"FW,MF",Köln,Bundesliga,20,2002,12,0,132,1.5,0,0,0,0,0,0,0,0,0.1,0.1,1.0,1.2,1,5,16,0.00,0.00,0.00,0.00,0.00,0.08,0.71,0.79,0.08,0.79
Clément Lenglet,FRA,DF,Tottenham,Premier League,27,1995,26,24,"2,019",22.4,0,2,2,0,0,0,4,0,1.0,1.0,0.6,1.6,33,85,7,0.00,0.09,0.09,0.00,0.09,0.04,0.03,0.07,0.04,0.07
Bernd Leno,GER,GK,Fulham,Premier League,30,1992,36,36,"3,240",36.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Christopher Lenz,GER,DF,Eint Frankfurt,Bundesliga,27,1994,24,13,"1,290",14.3,0,2,2,0,0,0,1,0,0.6,0.6,2.6,3.1,30,63,67,0.00,0.14,0.14,0.00,0.14,0.04,0.18,0.22,0.04,0.22
Donovan Léon,GUF,GK,Auxerre,Ligue 1,29,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sergio León,ESP,FW,Valladolid,La Liga,33,1989,29,14,"1,334",14.8,6,1,7,5,1,2,0,1,3.9,2.3,1.2,3.5,21,22,75,0.40,0.07,0.47,0.34,0.40,0.26,0.08,0.34,0.16,0.23
Johann Lepenant,FRA,MF,Lyon,Ligue 1,19,2002,31,21,"1,933",21.5,1,2,3,1,0,0,4,0,0.9,0.9,1.2,2.0,20,125,44,0.05,0.09,0.14,0.05,0.14,0.04,0.05,0.09,0.04,0.09
Mehdi Léris,ALG,"MF,DF",Sampdoria,Serie A,24,1998,32,29,"2,460",27.3,1,1,2,1,0,0,13,0,3.4,3.4,1.8,5.2,56,62,165,0.04,0.04,0.07,0.04,0.07,0.13,0.07,0.19,0.13,0.19
Jefferson Lerma,COL,MF,Bournemouth,Premier League,27,1994,37,37,"3,252",36.1,5,0,5,5,0,0,7,0,2.6,2.6,2.3,4.9,22,142,30,0.14,0.00,0.14,0.14,0.14,0.07,0.06,0.14,0.07,0.14
Benjamin Leroy,FRA,GK,Ajaccio,Ligue 1,33,1989,32,32,"2,798",31.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Léo Leroy,FRA,MF,Montpellier,Ligue 1,22,2000,27,14,"1,192",13.2,0,0,0,0,0,0,7,0,1.1,1.1,0.9,2.0,14,61,25,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15
Alexandre Letellier,FRA,GK,Paris S-G,Ligue 1,31,1990,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ruan Levine,BRA,"MF,FW",Ajaccio,Ligue 1,23,1999,3,0,24,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,1,4,0.00,0.00,0.00,0.00,0.00,0.56,0.46,1.02,0.56,1.02
Robert Lewandowski,POL,FW,Barcelona,La Liga,33,1988,34,33,"2,847",31.6,23,7,30,23,0,1,4,1,24.3,23.5,6.3,29.8,52,100,248,0.73,0.22,0.95,0.73,0.95,0.77,0.20,0.97,0.74,0.94
Jamie Leweling,GER,"FW,MF",Union Berlin,Bundesliga,21,2001,16,0,265,2.9,1,1,2,1,0,0,1,0,0.7,0.7,0.3,0.9,8,4,24,0.34,0.34,0.68,0.34,0.68,0.22,0.09,0.32,0.22,0.32
